id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,word_number,class
207,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.375288546,0.09119752,0.045733042,0.457803518,0.029977402,146,1
208,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.627174377,0.048689965,0.070182554,0.190079987,0.063873075,113,1
209,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.804571509,0.013384101,0.029146172,0.14323853,0.009659783,79,1
210,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.631217837,0.007722713,0.0414766,0.315878034,0.003704849,96,1
211,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.572774827,0.042662118,0.146707192,0.226193547,0.011662323,88,1
212,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.75323534,0.01315971,0.021548903,0.199155256,0.01290084,66,1
213,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.471342981,0.061712123,0.047223192,0.375393629,0.04432809,79,1
214,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.691227734,0.028242473,0.026539853,0.137731433,0.11625845,58,1
215,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.09121199,0.077250689,0.42041558,0.380229026,0.030892698,136,1
216,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.499777585,0.047723159,0.087473489,0.289008617,0.076017201,263,1
217,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.415633529,0.015642263,0.287555486,0.253519863,0.027648823,68,1
218,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.649422526,0.004656237,0.015918065,0.324118733,0.005884428,54,1
219,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.380493402,0.057526171,0.064482108,0.487644732,0.009853617,328,1
220,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.599822521,0.061525717,0.100830279,0.210946828,0.026874637,107,1
221,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.654177427,0.026731241,0.054104891,0.25406307,0.010923424,32,1
222,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.711072445,0.004296619,0.007632298,0.244982749,0.03201592,27,1
223,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.465329885,0.057693824,0.055185691,0.37999779,0.041792877,69,1
224,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.656762242,0.038897317,0.024948301,0.274769932,0.004622183,50,1
225,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.587638974,0.003776889,0.036877897,0.346550405,0.025155857,64,1
226,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.244568646,0.052929319,0.074094638,0.573034406,0.055372976,19,1
227,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.667271495,0.060079463,0.052676763,0.216234788,0.003737507,1087,1
228,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.291061163,0.153502092,0.109128542,0.401108861,0.045199342,48,1
229,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.256218672,0.093104824,0.032859776,0.468794346,0.149022385,181,1
230,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.401160896,0.037889887,0.117035672,0.433032751,0.010880794,141,1
231,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.338551313,0.132061094,0.099016696,0.419331491,0.011039363,44,1
232,N+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.207116336,0.247968882,0.255118251,0.253218174,0.036578372,24,1
233,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.505913198,0.044616301,0.028032316,0.405410469,0.01602775,56,1
234,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.538167,0.057209156,0.030234214,0.335552633,0.038836941,63,1
235,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.540349543,0.053876206,0.036958277,0.355976194,0.012839817,476,1
236,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.541189313,0.027650526,0.093060583,0.305827081,0.032272421,32,1
237,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.694997311,0.035138935,0.088430189,0.179427937,0.002005577,294,1
238,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.568248689,0.018042779,0.148378804,0.263392061,0.00193765,192,1
239,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.55412209,0.067590564,0.089591458,0.276365459,0.012330361,89,1
240,NEU,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.486136973,0.057310544,0.084116012,0.343052208,0.029384214,97,1
241,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.406158566,0.177041769,0.054387614,0.320272386,0.042139728,337,1
242,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.598839998,0.059087876,0.037450772,0.299798965,0.004822454,123,1
243,N,AGREEMENT,SUBJECTIVE,90,NONIRONIC,0.708418369,0.027853351,0.052956589,0.19378686,0.016984841,35,1
244,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.191818208,0.175913945,0.023735408,0.334777057,0.273755372,143,1
245,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.533297002,0.090266176,0.107729755,0.258283794,0.010423267,42,1
246,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.53006053,0.052034169,0.03294076,0.269000888,0.115963645,83,1
247,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.530427754,0.044170633,0.033547971,0.344907582,0.046946112,25,1
248,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.16892983,0.507712007,0.033564471,0.188319147,0.101474494,87,1
249,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.398383737,0.188416153,0.0934553,0.292761654,0.026983164,41,1
250,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.179214895,0.190299883,0.052031569,0.50336951,0.07508415,183,1
251,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.44856599,0.099805839,0.078097999,0.313282251,0.060247935,124,1
252,N+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.490135431,0.08622247,0.090093181,0.284771323,0.048777636,89,1
253,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.112793893,0.111795843,0.019795546,0.336611032,0.419003695,177,1
254,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.372768611,0.071185686,0.088843435,0.441456079,0.025746141,201,1
255,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.646049023,0.016888928,0.033012528,0.282455593,0.02159388,280,1
256,N,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.763628602,0.031005809,0.042204857,0.149062246,0.014098412,113,1
257,N,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.662487566,0.059630118,0.050872773,0.211689383,0.015320154,205,1
258,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.615280986,0.034150276,0.078931183,0.258761793,0.012875745,77,1
259,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.522413969,0.042177033,0.086297393,0.298528343,0.050583266,186,1
260,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.657415271,0.026992124,0.063908994,0.243579417,0.008104157,100,1
261,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.314662725,0.262025028,0.110579453,0.236189261,0.076543525,122,1
262,P+,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.508620858,0.078326352,0.071438037,0.319685459,0.021929272,245,1
263,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.484611064,0.067835107,0.152792484,0.272944808,0.021816561,281,1
264,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.566089213,0.165990531,0.142076731,0.116246253,0.009597336,80,1
265,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.534049153,0.062824741,0.070979185,0.29546079,0.036686152,117,1
266,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.693661332,0.015782254,0.03625486,0.222856402,0.031445183,214,1
267,NEU,AGREEMENT,SUBJECTIVE,80,IRONIC,0.495273292,0.094227165,0.041422125,0.357761145,0.011316323,74,1
268,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.267512113,0.347933203,0.072493605,0.304546744,0.007514309,60,1
269,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.346782923,0.240320444,0.059372634,0.25260818,0.100915819,78,1
270,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.541318893,0.025324102,0.136126086,0.272229522,0.025001436,128,1
271,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.491879851,0.057650581,0.149439827,0.290660262,0.010369468,59,1
272,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.330999911,0.139498591,0.172391504,0.333806753,0.023303233,532,1
273,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.395106256,0.094641261,0.088029563,0.409188956,0.013033994,149,1
274,N,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.499137342,0.084611177,0.049542215,0.333013892,0.03369537,136,1
275,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.632970572,0.007431795,0.105457187,0.249459729,0.004680696,699,1
276,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.36342895,0.215714723,0.097738795,0.310040444,0.013077161,92,1
277,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.438267052,0.062170744,0.032298855,0.438364804,0.02889855,272,1
278,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.302616119,0.227808982,0.085817598,0.357966483,0.025790773,47,1
279,P+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.169197559,0.057682645,0.066468038,0.590050578,0.116601296,199,1
280,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.591776013,0.024337303,0.02204348,0.299582183,0.062261101,489,1
281,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.433459759,0.099631682,0.2002244,0.243021905,0.023662232,354,1
282,NEU,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.470523506,0.13252905,0.23215574,0.133609995,0.031181712,84,1
283,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.522782803,0.041652296,0.129455626,0.272332639,0.033776708,278,1
284,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.477344751,0.087556854,0.12573345,0.298003286,0.011361675,351,1
285,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.372318238,0.067770295,0.062894322,0.309228152,0.187789023,94,1
286,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.409427434,0.075982846,0.059038147,0.425002426,0.030549105,853,1
287,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.166934878,0.218477577,0.133309141,0.418324888,0.062953502,11,1
288,NEU,DISAGREEMENT,OBJECTIVE,94,NONIRONIC,0.083698124,0.567036211,0.150212392,0.131648123,0.067405179,123,1
289,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.224180967,0.214945778,0.068827249,0.396677077,0.095368966,427,1
290,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.802489758,0.013750829,0.076498866,0.103227124,0.004033439,67,1
291,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.222970888,0.076848552,0.16598925,0.38728255,0.146908805,134,1
292,N,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.5189749,0.070211731,0.10136278,0.30200386,0.007446739,172,1
293,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.552343667,0.074108243,0.057852805,0.287180126,0.028515184,230,1
294,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.412052572,0.128149897,0.050609939,0.277462244,0.131725326,188,1
295,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.304668963,0.127544239,0.086266324,0.46886456,0.012655933,76,1
296,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.381669402,0.135691345,0.186404467,0.292409003,0.003825802,64,1
297,N+,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.627670407,0.017001797,0.053298194,0.277142406,0.024887232,272,1
298,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.417558134,0.101117417,0.098264299,0.359471649,0.023588521,240,1
299,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.57423991,0.058049168,0.079565085,0.275320351,0.012825528,163,1
300,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.651361585,0.045152355,0.041349169,0.215919465,0.04621743,29,1
301,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.233553469,0.382370144,0.06600631,0.229177788,0.088892221,481,1
302,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.172218189,0.221107259,0.128754884,0.429085493,0.04883416,121,1
303,P,AGREEMENT,OBJECTIVE,82,IRONIC,0.594599247,0.036615238,0.192701459,0.170386747,0.00569728,98,1
304,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.214765549,0.054802388,0.100965142,0.568820775,0.060646154,53,1
305,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.65578717,0.011916102,0.092406094,0.174616918,0.065273732,130,1
306,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.582014918,0.024415199,0.067006283,0.309910834,0.016652822,89,1
307,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.735137463,0.037625115,0.035740539,0.17739819,0.014098694,198,1
308,P,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.690098107,0.058783561,0.049812492,0.16157645,0.039729375,194,1
309,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.720851302,0.071856745,0.070485234,0.10285569,0.033951096,18,1
310,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.016706843,0.754640698,0.051610131,0.05907134,0.117971025,73,1
311,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.682888687,0.016850831,0.033475704,0.24982065,0.016964115,135,1
312,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.527407527,0.10310331,0.081412122,0.233988255,0.05408879,136,1
313,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.297813177,0.076048613,0.093558714,0.521482527,0.011096955,194,1
314,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.482536823,0.049824774,0.104952075,0.23220101,0.130485281,96,1
315,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.510113895,0.121019095,0.043887682,0.27060461,0.054374743,100,1
316,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.485801101,0.057969607,0.036199138,0.305182576,0.114847571,39,1
317,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.499753475,0.008169468,0.017861087,0.46235016,0.011865799,75,1
318,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.55460453,0.034733139,0.066180512,0.318144709,0.026337111,101,1
319,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.576561689,0.148050725,0.085419498,0.176828548,0.01313953,68,1
320,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.251190305,0.107717581,0.0836,0.43343097,0.124061137,159,1
321,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.564645052,0.02505579,0.069235675,0.323651016,0.017412469,31,1
322,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.505091846,0.047301941,0.157980189,0.219070673,0.070555389,89,1
323,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.434053242,0.080228969,0.090012908,0.362491667,0.033213217,122,1
324,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.587576509,0.016627785,0.034851663,0.342919171,0.018024914,14,1
325,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.385745168,0.177443102,0.090509623,0.319759607,0.026542507,85,1
326,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.639209151,0.021029582,0.048403956,0.277616143,0.01374113,170,1
327,N+,AGREEMENT,SUBJECTIVE,90,IRONIC,0.649178982,0.054109074,0.07619074,0.210678667,0.009842495,86,1
328,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.383935243,0.098460063,0.024946388,0.371352524,0.121305734,146,1
329,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.409249216,0.235718429,0.084355623,0.24651292,0.024163831,121,1
330,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.189879432,0.051842347,0.080812827,0.651750386,0.025715057,96,1
331,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.0801166,0.611594617,0.080658905,0.15176253,0.075867325,233,1
332,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.299240738,0.053906739,0.054369126,0.572925448,0.019557968,184,1
333,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.64748913,0.044829272,0.101400658,0.196029931,0.010251015,61,1
334,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.70402205,0.004677829,0.153920382,0.134711057,0.00266873,409,1
335,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.40910545,0.249135733,0.10902229,0.210609853,0.022126725,47,1
336,N+,AGREEMENT,SUBJECTIVE,98,NONIRONIC,0.17807655,0.183900371,0.10915646,0.513958335,0.014908279,55,1
337,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.659187078,0.021210702,0.037149966,0.274776965,0.007675363,207,1
338,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.509263337,0.04308898,0.073689289,0.355546951,0.018411461,192,1
339,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.280740619,0.226105869,0.130882531,0.287190288,0.075080708,62,1
340,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.580929637,0.020691164,0.05856704,0.308499247,0.031312943,44,1
341,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.481277943,0.009449862,0.024761295,0.466472208,0.018038718,215,1
342,NEU,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.596057594,0.069038339,0.040243808,0.273188502,0.021471728,42,1
343,NEU,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.331623256,0.132987097,0.2125846,0.29565379,0.027151238,217,1
344,P,DISAGREEMENT,SUBJECTIVE,89,NONIRONIC,0.351824343,0.063559204,0.121339612,0.43435663,0.028920129,66,1
345,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.467624366,0.096614808,0.051523995,0.326270819,0.05796599,57,1
346,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.539597631,0.093263365,0.060907666,0.270527989,0.03570338,285,1
347,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.401859075,0.042383917,0.154269829,0.396930516,0.004556727,230,1
348,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.273198605,0.046147704,0.085849449,0.570616782,0.024187485,596,1
349,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.556141973,0.09764228,0.094199419,0.174885795,0.077130549,341,1
350,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.494285226,0.051086947,0.039251946,0.396704078,0.018671758,68,1
351,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.565313518,0.044278093,0.03176973,0.306005716,0.052632917,162,1
352,P,DISAGREEMENT,SUBJECTIVE,81,IRONIC,0.54739356,0.111167163,0.156000763,0.164578587,0.020859946,87,1
353,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.584132791,0.017010715,0.039478481,0.34542653,0.013951524,416,1
354,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.420551479,0.160460114,0.174967974,0.207804739,0.0362157,34,1
355,N+,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.850484729,0.00218571,0.009228759,0.129220784,0.008880042,89,1
356,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.698283076,0.012939204,0.031584308,0.233293444,0.02390001,149,1
357,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.411029011,0.165268108,0.103630483,0.286297113,0.033775255,88,1
358,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.626485348,0.070766129,0.045652911,0.175061509,0.082034118,150,1
359,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.532693684,0.072636016,0.057089902,0.298796177,0.038784202,58,1
360,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.603395104,0.022481825,0.031196486,0.33267954,0.010247019,87,1
361,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.200473517,0.102758616,0.048696026,0.582089067,0.065982781,45,1
362,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.393983603,0.098645084,0.10748823,0.380239129,0.019643918,67,1
363,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.638219774,0.04089909,0.076842725,0.223559812,0.020478571,22,1
364,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.845486641,0.006590893,0.024067147,0.119321115,0.004534179,46,1
365,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.328042358,0.142738655,0.069960691,0.414653569,0.04460476,81,1
366,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.0617803,0.535715461,0.01481369,0.121131018,0.266559541,167,1
367,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.40225023,0.090528704,0.078330219,0.357516885,0.071373947,75,1
368,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.580509305,0.065922059,0.073378623,0.261603534,0.018586492,89,1
369,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.493014067,0.053352337,0.168042481,0.260555029,0.02503607,70,1
370,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.582173049,0.041395269,0.183914527,0.182122663,0.010394515,35,1
371,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.497015208,0.013526807,0.12505959,0.353002787,0.011395578,331,1
372,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.277235985,0.060475223,0.056703851,0.553803384,0.051781595,69,1
373,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.671620607,0.01854826,0.054941379,0.229429245,0.025460545,71,1
374,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.766689897,0.013290711,0.048061099,0.152960375,0.018997969,177,1
375,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.477443963,0.036026441,0.241553798,0.226092249,0.018883541,123,1
376,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.393733799,0.046756729,0.068495668,0.462659508,0.028354222,100,1
377,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.654225469,0.0358373,0.09463802,0.149907812,0.065391414,344,1
378,N,AGREEMENT,SUBJECTIVE,87,IRONIC,0.232274517,0.094528012,0.069302231,0.517688274,0.086206995,95,1
379,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.537718654,0.042384006,0.018861547,0.271940768,0.129095033,78,1
380,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.421914756,0.094228581,0.059777468,0.276337236,0.147741958,161,1
381,N,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.608816564,0.03897059,0.099049911,0.238769382,0.014393597,263,1
382,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.13532792,0.27396062,0.079766303,0.279498875,0.231446311,39,1
383,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.624837399,0.042350311,0.035332888,0.292260379,0.0052191,126,1
384,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.503608942,0.05794318,0.098676756,0.29404673,0.045724392,23,1
385,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.373522788,0.023206571,0.092000693,0.50848031,0.002789619,124,1
386,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.583189666,0.062273744,0.044768475,0.215662062,0.094106033,33,1
387,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.439550251,0.04936406,0.051212192,0.402001977,0.057871565,79,1
388,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.500724256,0.030206915,0.119910523,0.330588818,0.018569503,59,1
389,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.359817594,0.078401864,0.086990006,0.391795337,0.082995258,114,1
390,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.709732056,0.018218618,0.041079134,0.192409754,0.03856042,233,1
391,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.589709282,0.050156873,0.060284186,0.271812975,0.02803668,35,1
392,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.16767922,0.353547692,0.067003444,0.384563923,0.027205708,178,1
393,NEU,AGREEMENT,SUBJECTIVE,89,NONIRONIC,0.661423326,0.039376695,0.043275669,0.232833296,0.023090979,166,1
394,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.343588531,0.130339608,0.05100213,0.353103608,0.121966138,55,1
395,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.36349377,0.086887017,0.060384989,0.448922396,0.040311866,109,1
396,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.682640135,0.04038557,0.081455119,0.177837744,0.017681414,133,1
397,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.267208517,0.092789859,0.13826707,0.354911983,0.146822557,85,1
398,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.577701509,0.049146637,0.062465075,0.267514408,0.043172371,81,1
399,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.534870088,0.034976404,0.047936052,0.355860531,0.026356922,56,1
400,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.709013224,0.010440657,0.015548551,0.225618377,0.039379179,44,1
401,N,DISAGREEMENT,SUBJECTIVE,82,NONIRONIC,0.320188999,0.07860598,0.082767099,0.390508354,0.127929568,276,2
402,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.186712742,0.350574791,0.135418624,0.188901871,0.138391986,57,2
403,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.058254827,0.154909626,0.030327674,0.263644248,0.492863625,273,2
404,NEU,DISAGREEMENT,SUBJECTIVE,82,IRONIC,0.577109873,0.047527,0.071828462,0.247970551,0.055564031,42,2
405,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.249061048,0.116325282,0.065557793,0.481001854,0.088054106,95,2
406,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.138193607,0.255120933,0.109442666,0.39671433,0.100528486,29,2
407,N+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.416890413,0.01589982,0.060153402,0.248029426,0.259026945,47,2
408,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.436552227,0.059812739,0.068848312,0.415712357,0.019074408,236,2
409,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.471476912,0.021998575,0.255656302,0.231938124,0.018930055,259,2
410,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.386188418,0.128430873,0.1793852,0.284929812,0.021065723,143,2
411,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.373799831,0.2718198,0.05679474,0.189959198,0.107626393,122,2
412,P+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.596018672,0.105477057,0.084142908,0.153272182,0.061089162,115,2
413,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.537973166,0.054266199,0.040293161,0.304659247,0.062808245,44,2
