id,score_tag,agreement,subjectivity,confidence,irony,anger,joy,fear,sadness,surprise,noAlphanumerics,negation_words,word_number,misspelled,extraversion,openness,agreeableness,conscientiousness,class
143,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.515250742,0.088766523,0.091597974,0.289327294,0.015057424,32,0,31,1,0.39321078,0.532465132,0.33427893,0.573084825,1
144,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.695685685,0.01221716,0.061863329,0.220393643,0.009840193,560,0,341,14,0.50647045,0.459951787,0.46417858,0.497587822,1
145,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.595450401,0.023525208,0.100578643,0.262373686,0.01807203,37,0,36,2,0.490918816,0.425034419,0.440163864,0.527173928,1
146,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.587308764,0.008416083,0.039642006,0.357141942,0.007491288,169,22,161,8,0.461804152,0.488125445,0.503806943,0.55275247,1
147,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.278493226,0.287896991,0.094366163,0.317996025,0.021247612,133,11,130,3,0.416285894,0.452816662,0.382462255,0.552640455,1
148,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.385397673,0.040014639,0.02834215,0.522414446,0.023831088,58,11,56,0,0.478899693,0.499608465,0.438786601,0.50507307,1
149,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.218341708,0.037426937,0.106229365,0.592037201,0.045964837,271,33,240,17,0.519571667,0.445527638,0.379347538,0.516495732,1
150,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.555283129,0.02979931,0.045143414,0.344200253,0.02557392,88,22,81,7,0.47626445,0.446203278,0.477602136,0.555312028,1
151,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.631324768,0.020479273,0.037938062,0.292405367,0.017852521,72,11,70,0,0.452754471,0.518439351,0.365382156,0.543314031,1
152,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.782126248,0.01596643,0.023993975,0.176364586,0.001548726,61,0,60,0,0.548871614,0.549759321,0.488918037,0.479038857,1
153,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.435378879,0.059061736,0.076254956,0.40691191,0.022392517,289,11,264,3,0.458840188,0.47661297,0.354586372,0.575737634,1
154,P,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.61051929,0.036400888,0.049456812,0.278854936,0.024768043,60,0,57,3,0.461424538,0.476673177,0.417128196,0.543995915,1
155,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.355650961,0.07906609,0.09662351,0.400977671,0.067681745,66,11,59,2,0.440408001,0.459425627,0.435154,0.566068568,1
156,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.400164962,0.084283724,0.11953859,0.367659152,0.028353622,185,11,183,2,0.449524266,0.418562534,0.611815637,0.672961488,1
157,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.584082425,0.085582078,0.1526452,0.149965644,0.027724635,54,0,53,2,0.517868672,0.540586911,0.381369209,0.528915135,1
158,N,AGREEMENT,SUBJECTIVE,90,IRONIC,0.792806387,0.040637769,0.018734116,0.134322703,0.013499028,28,11,26,1,0.52464652,0.504450654,0.513382571,0.494268854,1
159,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.461231411,0.029103979,0.047217406,0.457746267,0.004700976,50,11,48,0,0.595080426,0.428529323,0.48874082,0.494636137,1
160,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.577152491,0.014841981,0.046392456,0.350855827,0.010757254,111,33,107,2,0.524302376,0.556420181,0.451031984,0.48994215,1
161,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.528098047,0.033196673,0.09782894,0.321736604,0.019139705,58,0,57,3,0.55244388,0.471542732,0.488016044,0.483453253,1
162,P,AGREEMENT,OBJECTIVE,100,NONIRONIC,0.483695984,0.05606946,0.140582621,0.264923334,0.05472862,243,11,208,2,0.541469533,0.619770496,0.459277234,0.442088185,1
163,P+,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.39769277,0.092723459,0.063862406,0.280373573,0.165347725,120,0,119,4,0.575703227,0.605120591,0.494447744,0.471321613,1
164,N,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.439316601,0.038454413,0.10042724,0.370872051,0.050929695,89,11,83,0,0.461715851,0.549791348,0.406809172,0.456355579,1
165,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.90728569,0.010849504,0.011337513,0.067235738,0.003291545,55,0,53,2,0.454380247,0.498450661,0.368833567,0.522605632,1
166,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.653545737,0.010329881,0.194801539,0.135612518,0.005710371,82,0,80,4,0.421278541,0.498090891,0.384551583,0.543059806,1
167,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.550464511,0.017780766,0.036257587,0.380593896,0.014903259,84,11,82,0,0.46426749,0.64607233,0.329061322,0.512080942,1
168,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.507192731,0.087312855,0.107841596,0.284695506,0.012957305,117,44,112,1,0.582498385,0.543246012,0.491255079,0.438607143,1
169,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.471165776,0.060659658,0.089544222,0.345030606,0.033599697,40,0,39,2,0.423651846,0.498187836,0.398522593,0.533403525,1
170,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.625231385,0.009537817,0.192432076,0.153439417,0.019359263,54,0,52,1,0.571487351,0.470126166,0.548392431,0.501031047,1
171,NEU,DISAGREEMENT,OBJECTIVE,86,NONIRONIC,0.717611551,0.012922161,0.04007937,0.225061864,0.00432505,115,22,111,2,0.487027381,0.433383933,0.378031001,0.577632919,1
172,P,AGREEMENT,SUBJECTIVE,90,NONIRONIC,0.674778581,0.034641158,0.055469729,0.213939711,0.021170884,58,22,55,0,0.453378591,0.59393692,0.384547231,0.486198641,1
173,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.411873758,0.162445173,0.061682075,0.320186645,0.043812368,31,0,30,0,0.441705668,0.533278775,0.40737085,0.526726435,1
174,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.225627214,0.016598079,0.091126665,0.467014909,0.199633136,41,0,39,2,0.540433564,0.503438754,0.503399507,0.488644423,1
175,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.24456279,0.007567417,0.063877046,0.66254735,0.021445354,79,11,76,2,0.532029607,0.542802939,0.442138515,0.442606437,1
176,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.546006739,0.053729966,0.028813673,0.348067582,0.023381986,41,0,40,5,0.540356292,0.461673971,0.510218918,0.510099244,1
177,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.463446379,0.027151711,0.035319865,0.312221467,0.161860541,119,0,118,2,0.588779527,0.422999126,0.471222528,0.478477295,1
178,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.369407326,0.082152337,0.192670286,0.332569063,0.023200974,160,88,151,3,0.521168461,0.45130736,0.481224687,0.496628804,1
179,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.489654034,0.057126906,0.148341298,0.252397418,0.052480385,87,0,86,1,0.485219525,0.493141968,0.478127469,0.500504495,1
180,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.492452919,0.076165475,0.046559684,0.332016796,0.052805163,730,0,527,3,0.560052455,0.512885898,0.483335998,0.492708147,1
181,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.134073421,0.194937378,0.043690227,0.424678832,0.202620164,102,11,97,0,0.47683344,0.482152599,0.3927137,0.511707469,1
182,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.30484581,0.136754453,0.109530419,0.406235546,0.042633787,78,22,74,4,0.49658247,0.556363497,0.461846985,0.493788761,1
183,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.764608622,0.020556202,0.046064198,0.158314362,0.01045669,177,22,169,1,0.471466775,0.500617976,0.481214605,0.508366354,1
184,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.773421764,0.029347394,0.048331659,0.139787361,0.009111895,118,0,117,6,0.528101869,0.398796068,0.575912946,0.558335809,1
185,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.187282935,0.109283492,0.252354771,0.417612076,0.033466734,115,44,110,2,0.584253623,0.456285489,0.56882085,0.486006347,1
186,NEU,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.641618252,0.010954638,0.111645103,0.21673727,0.019044697,218,22,213,5,0.53139242,0.550262632,0.542961459,0.466686672,1
187,NEU,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.439993978,0.035419188,0.090651982,0.413091689,0.020843176,21,0,20,0,0.555867303,0.614564521,0.379019568,0.497271684,1
188,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.185572714,0.037653301,0.024570234,0.552903473,0.199300304,315,0,310,10,0.575326585,0.495787789,0.485598413,0.492189347,1
189,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.211939916,0.232944891,0.121273547,0.363469511,0.070372097,119,22,116,1,0.552443258,0.509672981,0.366372214,0.500750319,1
190,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.096728802,0.398855597,0.053417504,0.181790084,0.269208014,107,11,103,3,0.488570182,0.449429979,0.471758411,0.523508692,1
191,N,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.562960505,0.061483517,0.077585146,0.261842132,0.036128707,125,0,123,3,0.539111291,0.49917252,0.438652109,0.4968756,1
192,N+,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.657766104,0.032904223,0.048825126,0.249756709,0.01074786,165,44,159,1,0.533645627,0.537199142,0.520191994,0.463879658,1
193,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.562875509,0.012642093,0.05078141,0.369016826,0.004684123,130,11,126,1,0.449183134,0.528806229,0.374370801,0.540211952,1
194,P,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.559147,0.029315574,0.133457631,0.266551435,0.01152838,29,0,28,1,0.506175622,0.602664343,0.408721089,0.495961682,1
195,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.488728523,0.013474115,0.072632514,0.421334743,0.00383009,82,33,77,5,0.530656378,0.497855979,0.465966042,0.48149246,1
196,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.569391131,0.03963998,0.052419029,0.306421697,0.032128211,154,0,153,5,0.362375264,0.522720028,0.399812452,0.551877254,1
197,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.672502995,0.042851258,0.041764162,0.226739511,0.016142029,53,0,52,1,0.463342855,0.439600938,0.483527947,0.555152192,1
198,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.586637855,0.025854923,0.039234899,0.240809321,0.107462935,78,33,74,1,0.337959374,0.566234588,0.37151381,0.577698018,1
199,P,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.504476607,0.031581059,0.114719316,0.327480048,0.021743003,71,11,69,2,0.558962898,0.539862153,0.609483221,0.462125276,1
200,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.588954091,0.02803554,0.154294133,0.196679503,0.032036681,89,0,89,0,0.486336553,0.56293224,0.347512615,0.50669858,1
201,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.730964065,0.019221999,0.04927548,0.19217591,0.008362544,33,0,32,0,0.413427446,0.544557435,0.409879287,0.524388873,1
202,N,AGREEMENT,OBJECTIVE,92,NONIRONIC,0.477015793,0.023156822,0.027636582,0.318177581,0.154013261,127,11,125,2,0.371073186,0.500874134,0.381718032,0.522206752,1
203,N+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.638075709,0.013409431,0.060461953,0.280903816,0.007149083,96,55,89,1,0.508769055,0.476764372,0.421335757,0.486687228,1
204,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.729814649,0.009201627,0.053105243,0.201006949,0.00687154,119,0,103,0,0.462141764,0.499075835,0.384259525,0.509626971,1
205,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.499603599,0.064195931,0.04925558,0.266874492,0.120070443,267,121,246,6,0.549444941,0.437077234,0.502712284,0.528393574,1
206,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.778802276,0.015086295,0.064227492,0.125641868,0.016242018,77,33,73,1,0.493764174,0.505656477,0.438019124,0.505389162,1
207,P,AGREEMENT,SUBJECTIVE,82,IRONIC,0.375288546,0.09119752,0.045733042,0.457803518,0.029977402,149,0,146,8,0.566321858,0.519958824,0.552365018,0.455562931,1
208,N,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.627174377,0.048689965,0.070182554,0.190079987,0.063873075,117,22,113,1,0.433553543,0.433847926,0.423399847,0.523779533,1
209,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.804571509,0.013384101,0.029146172,0.14323853,0.009659783,80,0,79,1,0.531366509,0.522780274,0.41250612,0.48033395,1
210,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.631217837,0.007722713,0.0414766,0.315878034,0.003704849,98,0,96,1,0.547402401,0.454827935,0.513896185,0.525820394,1
211,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.572774827,0.042662118,0.146707192,0.226193547,0.011662323,91,22,88,2,0.460119343,0.487217002,0.385086063,0.540365545,1
212,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.75323534,0.01315971,0.021548903,0.199155256,0.01290084,68,0,66,2,0.590713804,0.505591109,0.585165618,0.429591353,1
213,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.471342981,0.061712123,0.047223192,0.375393629,0.04432809,82,0,79,6,0.479625361,0.469471442,0.472425769,0.543747997,1
214,NEU,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.691227734,0.028242473,0.026539853,0.137731433,0.11625845,59,0,58,0,0.483444097,0.396209926,0.554663052,0.571933924,1
215,N,AGREEMENT,SUBJECTIVE,82,IRONIC,0.09121199,0.077250689,0.42041558,0.380229026,0.030892698,140,11,136,1,0.510374956,0.544322907,0.378723811,0.475540044,1
216,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.499777585,0.047723159,0.087473489,0.289008617,0.076017201,267,11,263,5,0.461813923,0.472941517,0.418731181,0.553803104,1
217,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.415633529,0.015642263,0.287555486,0.253519863,0.027648823,69,0,68,1,0.554762539,0.524381377,0.35076674,0.492081413,1
218,P,DISAGREEMENT,SUBJECTIVE,74,IRONIC,0.649422526,0.004656237,0.015918065,0.324118733,0.005884428,59,33,54,0,0.498142769,0.489536012,0.446450426,0.510002241,1
219,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.380493402,0.057526171,0.064482108,0.487644732,0.009853617,332,11,328,5,0.436932827,0.517504125,0.358539009,0.531339246,1
220,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.599822521,0.061525717,0.100830279,0.210946828,0.026874637,111,0,107,5,0.415148428,0.621827905,0.391267959,0.514973359,1
221,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.654177427,0.026731241,0.054104891,0.25406307,0.010923424,34,0,32,1,0.44383719,0.514871831,0.408521039,0.520470217,1
222,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.711072445,0.004296619,0.007632298,0.244982749,0.03201592,28,0,27,0,0.480057428,0.469610956,0.515574822,0.510054416,1
223,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.465329885,0.057693824,0.055185691,0.37999779,0.041792877,71,0,69,2,0.427386092,0.547223251,0.500113388,0.495789987,1
224,N,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.656762242,0.038897317,0.024948301,0.274769932,0.004622183,51,0,50,2,0.537915831,0.58865505,0.528489522,0.451815399,1
225,P+,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.587638974,0.003776889,0.036877897,0.346550405,0.025155857,65,0,64,1,0.540422763,0.428154254,0.424456029,0.505921562,1
226,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.244568646,0.052929319,0.074094638,0.573034406,0.055372976,20,0,19,0,0.62701413,0.450000795,0.577391846,0.493191583,1
227,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.667271495,0.060079463,0.052676763,0.216234788,0.003737507,1127,110,1087,20,0.547882842,0.507419039,0.525783014,0.482856714,1
228,P,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.291061163,0.153502092,0.109128542,0.401108861,0.045199342,50,11,48,2,0.430897663,0.494272564,0.370398988,0.548547709,1
229,N+,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.256218672,0.093104824,0.032859776,0.468794346,0.149022385,185,11,181,2,0.513489173,0.521379883,0.39809469,0.490572457,1
230,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.401160896,0.037889887,0.117035672,0.433032751,0.010880794,145,0,141,3,0.400585102,0.499114375,0.407738759,0.542202685,1
231,NEU,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.338551313,0.132061094,0.099016696,0.419331491,0.011039363,45,0,44,0,0.510835439,0.530005192,0.386094742,0.549775636,1
232,N+,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.207116336,0.247968882,0.255118251,0.253218174,0.036578372,25,0,24,0,0.493742751,0.54010936,0.430034687,0.508971524,1
233,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.505913198,0.044616301,0.028032316,0.405410469,0.01602775,58,0,56,1,0.588622786,0.508275965,0.448539272,0.488937324,1
234,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.538167,0.057209156,0.030234214,0.335552633,0.038836941,64,0,63,2,0.609646363,0.536400529,0.539469542,0.476234656,1
235,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.540349543,0.053876206,0.036958277,0.355976194,0.012839817,493,33,476,17,0.480986031,0.467942325,0.396546918,0.535234708,1
236,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.541189313,0.027650526,0.093060583,0.305827081,0.032272421,33,0,32,2,0.436590391,0.504985918,0.326896853,0.556794237,1
237,N,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.694997311,0.035138935,0.088430189,0.179427937,0.002005577,303,66,294,4,0.620753572,0.541783392,0.4886359,0.422306029,1
238,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.568248689,0.018042779,0.148378804,0.263392061,0.00193765,202,33,192,3,0.523450715,0.610215759,0.41858421,0.496718254,1
239,P,DISAGREEMENT,SUBJECTIVE,91,NONIRONIC,0.55412209,0.067590564,0.089591458,0.276365459,0.012330361,90,0,89,6,0.414376033,0.485292378,0.391982581,0.560298212,1
240,NEU,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.486136973,0.057310544,0.084116012,0.343052208,0.029384214,99,0,97,2,0.55293765,0.531604733,0.326077068,0.54829938,1
241,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.406158566,0.177041769,0.054387614,0.320272386,0.042139728,347,22,337,10,0.427007296,0.566634052,0.334630327,0.49354947,1
242,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.598839998,0.059087876,0.037450772,0.299798965,0.004822454,129,11,123,2,0.512785603,0.491544766,0.485165963,0.492055516,1
243,N,AGREEMENT,SUBJECTIVE,90,NONIRONIC,0.708418369,0.027853351,0.052956589,0.19378686,0.016984841,36,0,35,2,0.390869073,0.552146421,0.37940866,0.528239921,1
244,NEU,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.191818208,0.175913945,0.023735408,0.334777057,0.273755372,145,0,143,5,0.595170544,0.507556162,0.514792497,0.444579281,1
245,P,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.533297002,0.090266176,0.107729755,0.258283794,0.010423267,43,0,42,2,0.520525244,0.555717265,0.407511481,0.510053214,1
246,N,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.53006053,0.052034169,0.03294076,0.269000888,0.115963645,90,22,83,4,0.520958678,0.545334234,0.445960577,0.498501807,1
247,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.530427754,0.044170633,0.033547971,0.344907582,0.046946112,27,11,25,1,0.470587966,0.585574493,0.372411882,0.483583113,1
248,P,DISAGREEMENT,SUBJECTIVE,92,NONIRONIC,0.16892983,0.507712007,0.033564471,0.188319147,0.101474494,90,0,87,6,0.541984549,0.50824043,0.370733584,0.480700714,1
249,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.398383737,0.188416153,0.0934553,0.292761654,0.026983164,42,0,41,2,0.492169702,0.456255346,0.413746751,0.544168789,1
250,NEU,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.179214895,0.190299883,0.052031569,0.50336951,0.07508415,189,11,183,6,0.48152161,0.588169941,0.475940909,0.483556338,1
251,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.44856599,0.099805839,0.078097999,0.313282251,0.060247935,130,0,124,2,0.504567122,0.447321929,0.432988689,0.51066076,1
252,N+,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.490135431,0.08622247,0.090093181,0.284771323,0.048777636,94,44,89,4,0.50309149,0.459188638,0.474613272,0.568111794,1
253,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.112793893,0.111795843,0.019795546,0.336611032,0.419003695,180,0,177,9,0.568546238,0.527167174,0.446783535,0.465410339,1
254,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.372768611,0.071185686,0.088843435,0.441456079,0.025746141,256,0,201,0,0.491424652,0.545021789,0.331865672,0.503289617,1
255,NEU,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.646049023,0.016888928,0.033012528,0.282455593,0.02159388,294,33,280,18,0.485871062,0.444679031,0.379667632,0.535890244,1
256,N,DISAGREEMENT,SUBJECTIVE,81,NONIRONIC,0.763628602,0.031005809,0.042204857,0.149062246,0.014098412,115,11,113,1,0.553667488,0.525145919,0.390935347,0.491515195,1
257,N,DISAGREEMENT,SUBJECTIVE,71,IRONIC,0.662487566,0.059630118,0.050872773,0.211689383,0.015320154,222,55,205,7,0.547470418,0.645103255,0.413168218,0.4731272,1
258,N,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.615280986,0.034150276,0.078931183,0.258761793,0.012875745,78,0,77,4,0.490487055,0.455488668,0.450453002,0.522486763,1
259,N,AGREEMENT,SUBJECTIVE,100,NONIRONIC,0.522413969,0.042177033,0.086297393,0.298528343,0.050583266,194,22,186,7,0.532047579,0.459102718,0.42807042,0.532744702,1
260,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.657415271,0.026992124,0.063908994,0.243579417,0.008104157,101,0,100,3,0.499872647,0.491837854,0.392072261,0.51743817,1
261,NEU,DISAGREEMENT,SUBJECTIVE,84,NONIRONIC,0.314662725,0.262025028,0.110579453,0.236189261,0.076543525,123,0,122,4,0.444702163,0.481616105,0.455060326,0.527702156,1
262,P+,DISAGREEMENT,SUBJECTIVE,83,NONIRONIC,0.508620858,0.078326352,0.071438037,0.319685459,0.021929272,250,44,245,13,0.492236474,0.646842752,0.390695149,0.489363015,1
263,P,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.484611064,0.067835107,0.152792484,0.272944808,0.021816561,292,33,281,12,0.495253411,0.455722994,0.424196178,0.539199985,1
264,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.566089213,0.165990531,0.142076731,0.116246253,0.009597336,82,0,80,1,0.492575895,0.538796041,0.365077589,0.543225465,1
265,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.534049153,0.062824741,0.070979185,0.29546079,0.036686152,121,0,117,5,0.481796795,0.488573062,0.405198632,0.521902818,1
266,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.693661332,0.015782254,0.03625486,0.222856402,0.031445183,220,44,214,5,0.46558257,0.483030319,0.459172015,0.506601504,1
267,NEU,AGREEMENT,SUBJECTIVE,80,IRONIC,0.495273292,0.094227165,0.041422125,0.357761145,0.011316323,77,22,74,3,0.506952446,0.467805493,0.471627225,0.508578594,1
268,P,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.267512113,0.347933203,0.072493605,0.304546744,0.007514309,86,0,60,4,0.481034865,0.500070903,0.526054823,0.5086619,1
269,P,DISAGREEMENT,SUBJECTIVE,94,NONIRONIC,0.346782923,0.240320444,0.059372634,0.25260818,0.100915819,79,0,78,4,0.537994485,0.561230422,0.414512472,0.452568135,1
270,P,AGREEMENT,SUBJECTIVE,92,NONIRONIC,0.541318893,0.025324102,0.136126086,0.272229522,0.025001436,132,22,128,4,0.507747067,0.54745787,0.422703674,0.51249764,1
271,N,DISAGREEMENT,SUBJECTIVE,86,NONIRONIC,0.491879851,0.057650581,0.149439827,0.290660262,0.010369468,63,0,59,1,0.482633145,0.539838077,0.368941728,0.537022857,1
272,P,DISAGREEMENT,SUBJECTIVE,84,IRONIC,0.330999911,0.139498591,0.172391504,0.333806753,0.023303233,546,55,532,16,0.436432724,0.45563485,0.405219415,0.521896125,1
273,N,DISAGREEMENT,SUBJECTIVE,73,IRONIC,0.395106256,0.094641261,0.088029563,0.409188956,0.013033994,151,0,149,10,0.525378608,0.48647048,0.484707869,0.524402721,1
274,N,AGREEMENT,SUBJECTIVE,97,NONIRONIC,0.499137342,0.084611177,0.049542215,0.333013892,0.03369537,173,0,136,3,0.546708088,0.43376682,0.39450742,0.531691655,1
275,N,DISAGREEMENT,SUBJECTIVE,76,IRONIC,0.632970572,0.007431795,0.105457187,0.249459729,0.004680696,709,44,699,18,0.489175486,0.488351288,0.429503351,0.481958647,1
